,Prod_ID,Ques_ID,Ans_ID,Review_ID,score
154047,61.0,378.0,1448.0,18962.0,0.7002035975456238
154048,61.0,378.0,1448.0,19136.0,0.6860322952270508
154049,61.0,378.0,1448.0,18999.0,0.6841620206832886
154335,61.0,379.0,1449.0,19081.0,0.8386502265930176
154336,61.0,379.0,1449.0,18936.0,0.8369904160499573
154337,61.0,379.0,1449.0,19085.0,0.8352760672569275
154338,61.0,379.0,1449.0,18956.0,0.8309594988822937
154339,61.0,379.0,1449.0,19051.0,0.8283798098564148
154625,61.0,380.0,1453.0,19083.0,0.7103500366210938
154626,61.0,380.0,1453.0,19109.0,0.649283230304718
154627,61.0,380.0,1453.0,19069.0,0.6484183669090271
154628,61.0,380.0,1453.0,19154.0,0.629723310470581
154629,61.0,380.0,1453.0,19103.0,0.6202787160873413
154915,61.0,381.0,1455.0,19110.0,0.7675879597663879
154916,61.0,381.0,1455.0,19067.0,0.7657964825630188
154917,61.0,381.0,1455.0,19024.0,0.7588379383087158
154918,61.0,381.0,1455.0,19019.0,0.7474201917648315
154919,61.0,381.0,1455.0,19164.0,0.7442858815193176
155205,61.0,382.0,1459.0,19177.0,0.7234654426574707
155206,61.0,382.0,1459.0,18989.0,0.7184014916419983
155207,61.0,382.0,1459.0,19082.0,0.6806337237358093
155208,61.0,382.0,1459.0,19182.0,0.6775853037834167
155209,61.0,382.0,1459.0,19033.0,0.6741831302642822
155495,61.0,383.0,1465.0,18937.0,0.731477677822113
155496,61.0,383.0,1465.0,19215.0,0.7303662300109863
155497,61.0,383.0,1465.0,19076.0,0.7263303995132446
155498,61.0,383.0,1465.0,19003.0,0.7263303995132446
155499,61.0,383.0,1465.0,19203.0,0.6997087597846985
155785,61.0,384.0,1470.0,19216.0,0.47625288367271423
155786,61.0,384.0,1470.0,19196.0,0.4592236280441284
155787,61.0,384.0,1470.0,18942.0,0.4234384596347809
155788,61.0,384.0,1470.0,18964.0,0.4186035692691803
155789,61.0,384.0,1470.0,19175.0,0.402689665555954
156075,62.0,385.0,1478.0,19236.0,0.813481330871582
156076,62.0,385.0,1478.0,19713.0,0.809141993522644
156077,62.0,385.0,1478.0,19292.0,0.8067280650138855
156078,62.0,385.0,1478.0,19253.0,0.8057644963264465
156079,62.0,385.0,1478.0,19722.0,0.7955067157745361
156640,62.0,386.0,1481.0,19246.0,0.3803391456604004
156641,62.0,386.0,1481.0,19372.0,0.3279944360256195
156642,62.0,386.0,1481.0,19368.0,0.32121291756629944
156643,62.0,386.0,1481.0,19533.0,0.3138602375984192
156644,62.0,386.0,1481.0,19774.0,0.3064388632774353
157205,62.0,387.0,1485.0,19427.0,0.8816899061203003
157206,62.0,387.0,1485.0,19558.0,0.8779932856559753
157207,62.0,387.0,1485.0,19688.0,0.8671340346336365
157208,62.0,387.0,1485.0,19535.0,0.860129714012146
157209,62.0,387.0,1485.0,19316.0,0.8550124168395996
157770,62.0,388.0,1490.0,19563.0,0.8563823699951172
157771,62.0,388.0,1490.0,19775.0,0.8347024917602539
157772,62.0,388.0,1490.0,19698.0,0.8284395933151245
157773,62.0,388.0,1490.0,19635.0,0.8265413641929626
157774,62.0,388.0,1490.0,19383.0,0.8246565461158752
158335,62.0,389.0,1493.0,19598.0,0.7887551784515381
158336,62.0,389.0,1493.0,19632.0,0.7642475366592407
158337,62.0,389.0,1493.0,19388.0,0.7443737983703613
158338,62.0,389.0,1493.0,19530.0,0.7330239415168762
158339,62.0,389.0,1493.0,19558.0,0.7326182126998901
158900,63.0,390.0,1496.0,20065.0,0.6380800604820251
158901,63.0,390.0,1496.0,20203.0,0.5927420854568481
158902,63.0,390.0,1496.0,20310.0,0.5792033672332764
158903,63.0,390.0,1496.0,20026.0,0.5789482593536377
158904,63.0,390.0,1496.0,19965.0,0.5731416344642639
159432,63.0,391.0,1499.0,20258.0,0.8770440816879272
159433,63.0,391.0,1499.0,20136.0,0.8668504953384399
159434,63.0,391.0,1499.0,20303.0,0.8643944263458252
159435,63.0,391.0,1499.0,20008.0,0.8578999042510986
159436,63.0,391.0,1499.0,20202.0,0.839999258518219
159964,63.0,392.0,1504.0,19986.0,0.7376055717468262
159965,63.0,392.0,1504.0,20204.0,0.7304988503456116
159966,63.0,392.0,1504.0,20114.0,0.7206677198410034
159967,63.0,392.0,1504.0,20038.0,0.7184793949127197
159968,63.0,392.0,1504.0,20118.0,0.7130680680274963
160496,64.0,393.0,1511.0,20590.0,0.8160187005996704
160497,64.0,393.0,1511.0,20609.0,0.7935135364532471
160498,64.0,393.0,1511.0,20567.0,0.788971483707428
160499,64.0,393.0,1511.0,20632.0,0.787667989730835
160500,64.0,393.0,1511.0,20345.0,0.7777726054191589
160842,64.0,394.0,1512.0,20468.0,0.8236928582191467
160843,64.0,394.0,1512.0,20358.0,0.8230289816856384
160844,64.0,394.0,1512.0,20550.0,0.8170439004898071
160845,64.0,394.0,1512.0,20562.0,0.8085526823997498
160846,64.0,394.0,1512.0,20350.0,0.8085159063339233
161188,64.0,395.0,1514.0,20562.0,0.7954998016357422
161189,64.0,395.0,1514.0,20632.0,0.7931351661682129
161190,64.0,395.0,1514.0,20396.0,0.7890425324440002
161191,64.0,395.0,1514.0,20590.0,0.786263644695282
161192,64.0,395.0,1514.0,20597.0,0.7823870778083801
161534,64.0,396.0,1516.0,20588.0,0.7659390568733215
161535,64.0,396.0,1516.0,20601.0,0.7257127165794373
161536,64.0,396.0,1516.0,20388.0,0.7215476632118225
161537,64.0,396.0,1516.0,20370.0,0.6996357440948486
161538,64.0,396.0,1516.0,20421.0,0.6994559168815613
161880,64.0,397.0,1518.0,20656.0,0.7949055433273315
161881,64.0,397.0,1518.0,20576.0,0.7616122364997864
161882,64.0,397.0,1518.0,20640.0,0.7582325339317322
161883,64.0,397.0,1518.0,20532.0,0.7575064897537231
161884,64.0,397.0,1518.0,20509.0,0.7152029871940613
162226,64.0,398.0,1521.0,20386.0,0.7878733277320862
162227,64.0,398.0,1521.0,20582.0,0.7825340032577515
162228,64.0,398.0,1521.0,20592.0,0.7543459534645081
162229,64.0,398.0,1521.0,20495.0,0.7514705657958984
162230,64.0,398.0,1521.0,20608.0,0.7490365505218506
162572,64.0,399.0,1529.0,20400.0,0.7121633291244507
162573,64.0,399.0,1529.0,20523.0,0.6902341246604919
162574,64.0,399.0,1529.0,20413.0,0.6765747666358948
162575,64.0,399.0,1529.0,20561.0,0.6676678657531738
162576,64.0,399.0,1529.0,20598.0,0.6656767725944519
162918,64.0,400.0,1530.0,20453.0,0.8875876665115356
162919,64.0,400.0,1530.0,20457.0,0.8720127940177917
162920,64.0,400.0,1530.0,20632.0,0.871136486530304
162921,64.0,400.0,1530.0,20485.0,0.8705354928970337
162922,64.0,400.0,1530.0,20445.0,0.8649548888206482
163264,65.0,401.0,1534.0,20689.0,0.8840923309326172
163265,65.0,401.0,1534.0,20716.0,0.8732932806015015
163266,65.0,401.0,1534.0,20701.0,0.8650274872779846
163267,65.0,401.0,1534.0,20695.0,0.8648037314414978
163268,65.0,401.0,1534.0,20673.0,0.8558663725852966
163330,65.0,402.0,1538.0,20684.0,0.6941152215003967
163331,65.0,402.0,1538.0,20705.0,0.646713376045227
163332,65.0,402.0,1538.0,20678.0,0.5910731554031372
163333,65.0,402.0,1538.0,20685.0,0.5463641881942749
163334,65.0,402.0,1538.0,20686.0,0.5460091233253479
163396,65.0,403.0,1543.0,20673.0,0.8668562769889832
163397,65.0,403.0,1543.0,20674.0,0.8164493441581726
163398,65.0,403.0,1543.0,20689.0,0.8101754784584045
163399,65.0,403.0,1543.0,20675.0,0.7996731996536255
163400,65.0,403.0,1543.0,20717.0,0.793519139289856
163462,65.0,404.0,1547.0,20678.0,0.8165943026542664
163463,65.0,404.0,1547.0,20673.0,0.8140673637390137
163464,65.0,404.0,1547.0,20711.0,0.8040794730186462
163465,65.0,404.0,1547.0,20689.0,0.7985998392105103
163466,65.0,404.0,1547.0,20674.0,0.7803751230239868
163528,65.0,405.0,1550.0,20705.0,0.7899252772331238
163529,65.0,405.0,1550.0,20695.0,0.7758875489234924
163530,65.0,405.0,1550.0,20716.0,0.7735122442245483
163531,65.0,405.0,1550.0,20701.0,0.767618715763092
163532,65.0,405.0,1550.0,20717.0,0.7374065518379211
163594,65.0,406.0,1554.0,20673.0,0.8717449903488159
163595,65.0,406.0,1554.0,20674.0,0.8073316812515259
163596,65.0,406.0,1554.0,20679.0,0.800898015499115
163597,65.0,406.0,1554.0,20689.0,0.79453045129776
163598,65.0,406.0,1554.0,20694.0,0.7832841277122498
163660,65.0,407.0,1557.0,20728.0,0.813616156578064
163661,65.0,407.0,1557.0,20705.0,0.8060072660446167
163662,65.0,407.0,1557.0,20717.0,0.7798870801925659
163663,65.0,407.0,1557.0,20695.0,0.7592142820358276
163664,65.0,407.0,1557.0,20701.0,0.7469893097877502
163726,66.0,408.0,1560.0,20955.0,0.6817218661308289
163727,66.0,408.0,1560.0,20907.0,0.6708255410194397
163728,66.0,408.0,1560.0,20824.0,0.5777114629745483
163729,66.0,408.0,1560.0,20857.0,0.5755054950714111
163730,66.0,408.0,1560.0,20953.0,0.5600627064704895
163959,66.0,409.0,1568.0,20864.0,0.8315967321395874
163960,66.0,409.0,1568.0,20802.0,0.8114660382270813
163961,66.0,409.0,1568.0,20740.0,0.8079162240028381
163962,66.0,409.0,1568.0,20856.0,0.8001659512519836
163963,66.0,409.0,1568.0,20933.0,0.7994540929794312
164192,66.0,410.0,1571.0,20869.0,0.8905783891677856
164193,66.0,410.0,1571.0,20909.0,0.8650728464126587
164194,66.0,410.0,1571.0,20744.0,0.850379228591919
164195,66.0,410.0,1571.0,20815.0,0.8462305068969727
164196,66.0,410.0,1571.0,20747.0,0.8411579728126526
164425,66.0,411.0,1574.0,20964.0,0.7886132001876831
164426,66.0,411.0,1574.0,20862.0,0.7865405082702637
164427,66.0,411.0,1574.0,20929.0,0.7844597697257996
164428,66.0,411.0,1574.0,20945.0,0.7708391547203064
164429,66.0,411.0,1574.0,20802.0,0.7431082725524902
164658,66.0,412.0,1577.0,20883.0,0.5689037442207336
164659,66.0,412.0,1577.0,20907.0,0.517447829246521
164660,66.0,412.0,1577.0,20960.0,0.4871227443218231
164661,66.0,412.0,1577.0,20966.0,0.467906653881073
164662,66.0,412.0,1577.0,20953.0,0.4659384489059448
164891,66.0,413.0,1580.0,20829.0,0.5568132996559143
164892,66.0,413.0,1580.0,20800.0,0.5512372851371765
164893,66.0,413.0,1580.0,20905.0,0.5450697541236877
164894,66.0,413.0,1580.0,20960.0,0.5381593704223633
164895,66.0,413.0,1580.0,20794.0,0.5272306203842163
165124,66.0,414.0,1584.0,20746.0,0.808378279209137
165125,66.0,414.0,1584.0,20923.0,0.8015580773353577
165126,66.0,414.0,1584.0,20823.0,0.7983619570732117
165127,66.0,414.0,1584.0,20879.0,0.7929844856262207
165128,66.0,414.0,1584.0,20909.0,0.7749477028846741
165357,67.0,415.0,1590.0,21120.0,0.8443880677223206
165358,67.0,415.0,1590.0,21003.0,0.8413531184196472
165359,67.0,415.0,1590.0,21082.0,0.8117810487747192
165360,67.0,415.0,1590.0,21111.0,0.7944649457931519
165361,67.0,415.0,1590.0,21140.0,0.7923370599746704
165532,67.0,416.0,1595.0,20983.0,0.3605074882507324
165533,67.0,416.0,1595.0,21101.0,0.32435962557792664
165534,67.0,416.0,1595.0,21008.0,0.31955504417419434
165535,67.0,416.0,1595.0,20998.0,0.3129727840423584
165536,67.0,416.0,1595.0,21127.0,0.3030887842178345
165707,67.0,417.0,1600.0,20976.0,0.8450154066085815
165708,67.0,417.0,1600.0,21072.0,0.8420136570930481
165709,67.0,417.0,1600.0,20991.0,0.8306257128715515
165710,67.0,417.0,1600.0,21088.0,0.815930962562561
165711,67.0,417.0,1600.0,21061.0,0.8135942816734314
165882,67.0,418.0,1606.0,21015.0,0.673203706741333
165883,67.0,418.0,1606.0,21001.0,0.6661077737808228
165884,67.0,418.0,1606.0,21089.0,0.6451876163482666
165885,67.0,418.0,1606.0,21112.0,0.6444438099861145
165886,67.0,418.0,1606.0,21045.0,0.6282347440719604
166057,67.0,419.0,1610.0,21134.0,0.6494079232215881
166058,67.0,419.0,1610.0,21054.0,0.6405038833618164
166059,67.0,419.0,1610.0,21073.0,0.6350576281547546
166060,67.0,419.0,1610.0,21056.0,0.6101564764976501
166061,67.0,419.0,1610.0,20994.0,0.6083707809448242
166232,67.0,420.0,1613.0,21022.0,0.7521995306015015
166233,67.0,420.0,1613.0,20987.0,0.7448852062225342
166234,67.0,420.0,1613.0,21105.0,0.6798276305198669
166235,67.0,420.0,1613.0,21083.0,0.6791386008262634
166236,67.0,420.0,1613.0,21127.0,0.6770070791244507
166407,67.0,421.0,1615.0,21028.0,0.5071064829826355
166408,67.0,421.0,1615.0,21031.0,0.47938475012779236
166409,67.0,421.0,1615.0,21109.0,0.4590094983577728
166410,67.0,421.0,1615.0,20974.0,0.44450655579566956
166411,67.0,421.0,1615.0,21000.0,0.4342604875564575
166582,67.0,422.0,1621.0,20983.0,0.7456344366073608
166583,67.0,422.0,1621.0,21083.0,0.6742110252380371
166584,67.0,422.0,1621.0,21104.0,0.659713864326477
166585,67.0,422.0,1621.0,21138.0,0.6552579402923584
166586,67.0,422.0,1621.0,20999.0,0.6260043978691101
166757,67.0,423.0,1623.0,21022.0,0.4798479378223419
166758,67.0,423.0,1623.0,21042.0,0.47618722915649414
166759,67.0,423.0,1623.0,20995.0,0.458858460187912
166760,67.0,423.0,1623.0,21089.0,0.4461383819580078
166761,67.0,423.0,1623.0,21055.0,0.4297596514225006
166932,68.0,424.0,1627.0,21149.0,0.7678338289260864
166933,68.0,424.0,1627.0,21157.0,0.6806209087371826
166934,68.0,424.0,1627.0,21143.0,0.674028754234314
166935,68.0,424.0,1627.0,21163.0,0.6707051992416382
166936,68.0,424.0,1627.0,21145.0,0.6334717273712158
166960,68.0,425.0,1629.0,21154.0,0.7415305376052856
166961,68.0,425.0,1629.0,21167.0,0.7343559265136719
166962,68.0,425.0,1629.0,21168.0,0.7314156889915466
166963,68.0,425.0,1629.0,21166.0,0.7256650924682617
166964,68.0,425.0,1629.0,21144.0,0.712289035320282
166988,68.0,426.0,1635.0,21169.0,0.7911193370819092
166989,68.0,426.0,1635.0,21145.0,0.7878127098083496
166990,68.0,426.0,1635.0,21144.0,0.7830138802528381
166991,68.0,426.0,1635.0,21160.0,0.7795810103416443
166992,68.0,426.0,1635.0,21167.0,0.7786641716957092
167016,68.0,427.0,1637.0,21168.0,0.5679218173027039
167017,68.0,427.0,1637.0,21154.0,0.5537531971931458
167018,68.0,427.0,1637.0,21166.0,0.5211420655250549
167019,68.0,427.0,1637.0,21163.0,0.4792964458465576
167020,68.0,427.0,1637.0,21148.0,0.46243464946746826
167044,68.0,428.0,1642.0,21145.0,0.8127602934837341
167045,68.0,428.0,1642.0,21157.0,0.789584219455719
167046,68.0,428.0,1642.0,21163.0,0.7603011131286621
167047,68.0,428.0,1642.0,21149.0,0.7582547068595886
167048,68.0,428.0,1642.0,21143.0,0.7509511113166809
167072,69.0,429.0,1645.0,21176.0,0.8326266407966614
167073,69.0,429.0,1645.0,21219.0,0.788749098777771
167074,69.0,429.0,1645.0,21238.0,0.7760918140411377
167075,69.0,429.0,1645.0,21200.0,0.7702683806419373
167076,69.0,429.0,1645.0,21225.0,0.7579866051673889
167149,70.0,430.0,1648.0,21312.0,0.6205160021781921
167150,70.0,430.0,1648.0,21452.0,0.6106066703796387
167151,70.0,430.0,1648.0,21358.0,0.5915178060531616
167152,70.0,430.0,1648.0,21565.0,0.5846040844917297
167153,70.0,430.0,1648.0,21382.0,0.5720536112785339
167493,70.0,431.0,1655.0,21312.0,0.7693179845809937
167494,70.0,431.0,1655.0,21452.0,0.7288330793380737
167495,70.0,431.0,1655.0,21516.0,0.7215840816497803
167496,70.0,431.0,1655.0,21566.0,0.7185335755348206
167497,70.0,431.0,1655.0,21569.0,0.7111474275588989
167837,70.0,432.0,1660.0,21505.0,0.8370686173439026
167838,70.0,432.0,1660.0,21419.0,0.8252614736557007
167839,70.0,432.0,1660.0,21291.0,0.812326967716217
167840,70.0,432.0,1660.0,21372.0,0.8057127594947815
167841,70.0,432.0,1660.0,21270.0,0.8025873899459839
168181,70.0,433.0,1663.0,21351.0,0.8601322770118713
168182,70.0,433.0,1663.0,21297.0,0.8498757481575012
168183,70.0,433.0,1663.0,21557.0,0.8481484651565552
168184,70.0,433.0,1663.0,21510.0,0.840656042098999
168185,70.0,433.0,1663.0,21398.0,0.8377145528793335
168525,71.0,434.0,1664.0,21645.0,0.47576242685317993
168526,71.0,434.0,1664.0,21610.0,0.41200700402259827
168527,71.0,434.0,1664.0,21618.0,0.39161938428878784
168528,71.0,434.0,1664.0,21591.0,0.38816994428634644
168529,71.0,434.0,1664.0,21614.0,0.3790973126888275
168581,71.0,435.0,1674.0,21614.0,0.5133466720581055
168582,71.0,435.0,1674.0,21595.0,0.5050337910652161
168583,71.0,435.0,1674.0,21646.0,0.5034235119819641
168584,71.0,435.0,1674.0,21610.0,0.479948490858078
168585,71.0,435.0,1674.0,21625.0,0.47399765253067017
168637,71.0,436.0,1675.0,21595.0,0.28715282678604126
168638,71.0,436.0,1675.0,21604.0,0.27620813250541687
168639,71.0,436.0,1675.0,21599.0,0.26805177330970764
168640,71.0,436.0,1675.0,21621.0,0.2603279650211334
168641,71.0,436.0,1675.0,21638.0,0.26026633381843567
168693,72.0,437.0,1679.0,21685.0,0.7411314249038696
168694,72.0,437.0,1679.0,21650.0,0.7375670075416565
168695,72.0,437.0,1679.0,21687.0,0.7219587564468384
168696,72.0,437.0,1679.0,21656.0,0.7177847027778625
168697,72.0,437.0,1679.0,21659.0,0.7002031207084656
168743,72.0,438.0,1680.0,21690.0,0.7923543453216553
168744,72.0,438.0,1680.0,21664.0,0.7830376625061035
168745,72.0,438.0,1680.0,21650.0,0.7791274785995483
168746,72.0,438.0,1680.0,21692.0,0.7735106945037842
168747,72.0,438.0,1680.0,21672.0,0.766977846622467
168793,72.0,439.0,1683.0,21687.0,0.8586570620536804
168794,72.0,439.0,1683.0,21685.0,0.8220438957214355
168795,72.0,439.0,1683.0,21691.0,0.7896116971969604
168796,72.0,439.0,1683.0,21659.0,0.7841426134109497
168797,72.0,439.0,1683.0,21690.0,0.7831763029098511
168843,72.0,440.0,1686.0,21690.0,0.8525669574737549
168844,72.0,440.0,1686.0,21691.0,0.8163285255432129
168845,72.0,440.0,1686.0,21687.0,0.8152973651885986
168846,72.0,440.0,1686.0,21692.0,0.7986201643943787
168847,72.0,440.0,1686.0,21685.0,0.794797956943512
168893,72.0,441.0,1689.0,21665.0,0.6850969195365906
168894,72.0,441.0,1689.0,21669.0,0.6543996930122375
168895,72.0,441.0,1689.0,21662.0,0.6486096382141113
168896,72.0,441.0,1689.0,21667.0,0.6440338492393494
168897,72.0,441.0,1689.0,21690.0,0.6427589654922485
168943,73.0,442.0,1695.0,21868.0,0.8984697461128235
168944,73.0,442.0,1695.0,21702.0,0.8764097690582275
168945,73.0,442.0,1695.0,21853.0,0.860173225402832
168946,73.0,442.0,1695.0,21726.0,0.8575990796089172
168947,73.0,442.0,1695.0,21709.0,0.8574255704879761
169212,73.0,443.0,1696.0,21752.0,0.7461652755737305
169213,73.0,443.0,1696.0,21841.0,0.6667878031730652
169214,73.0,443.0,1696.0,21920.0,0.6622475385665894
169215,73.0,443.0,1696.0,21948.0,0.6533243060112
169216,73.0,443.0,1696.0,21965.0,0.6490994095802307
169481,73.0,444.0,1702.0,21833.0,0.7199879288673401
169482,73.0,444.0,1702.0,21752.0,0.683311939239502
169483,73.0,444.0,1702.0,21888.0,0.6093694567680359
169484,73.0,444.0,1702.0,21776.0,0.5948967933654785
169485,73.0,444.0,1702.0,21741.0,0.5931090116500854
169750,73.0,445.0,1704.0,21863.0,0.8515685200691223
169751,73.0,445.0,1704.0,21860.0,0.8372381925582886
169752,73.0,445.0,1704.0,21930.0,0.8322240710258484
169753,73.0,445.0,1704.0,21896.0,0.8274227976799011
169754,73.0,445.0,1704.0,21803.0,0.8256208896636963
170019,73.0,446.0,1709.0,21939.0,0.813673198223114
170020,73.0,446.0,1709.0,21904.0,0.8123916387557983
170021,73.0,446.0,1709.0,21868.0,0.8074265122413635
170022,73.0,446.0,1709.0,21789.0,0.8047401309013367
170023,73.0,446.0,1709.0,21842.0,0.8000851273536682
170288,73.0,447.0,1712.0,21895.0,0.7566759586334229
170289,73.0,447.0,1712.0,21791.0,0.7440773844718933
170290,73.0,447.0,1712.0,21906.0,0.7356913685798645
170291,73.0,447.0,1712.0,21766.0,0.7311757206916809
170292,73.0,447.0,1712.0,21885.0,0.729453444480896
170557,74.0,448.0,1713.0,22029.0,0.5504370331764221
170558,74.0,448.0,1713.0,22070.0,0.5302560925483704
170559,74.0,448.0,1713.0,22135.0,0.5162869691848755
170560,74.0,448.0,1713.0,22127.0,0.49598774313926697
170561,74.0,448.0,1713.0,22027.0,0.4955061376094818
170744,74.0,449.0,1717.0,21981.0,0.7467890381813049
170745,74.0,449.0,1717.0,22008.0,0.7318410873413086
170746,74.0,449.0,1717.0,22039.0,0.7112303972244263
170747,74.0,449.0,1717.0,22049.0,0.7045730948448181
170748,74.0,449.0,1717.0,22136.0,0.701885461807251
170931,75.0,450.0,1719.0,22173.0,0.8564019203186035
170932,75.0,450.0,1719.0,22181.0,0.8361257910728455
170933,75.0,450.0,1719.0,22213.0,0.7935820817947388
170934,75.0,450.0,1719.0,22182.0,0.7851987481117249
170935,75.0,450.0,1719.0,22180.0,0.7726154327392578
170999,75.0,451.0,1722.0,22194.0,0.6305770874023438
171000,75.0,451.0,1722.0,22209.0,0.6264665722846985
171001,75.0,451.0,1722.0,22160.0,0.6218284368515015
171002,75.0,451.0,1722.0,22200.0,0.6126139163970947
171003,75.0,451.0,1722.0,22154.0,0.5988645553588867
171067,75.0,452.0,1725.0,22204.0,0.6893433332443237
171068,75.0,452.0,1725.0,22160.0,0.6559385657310486
171069,75.0,452.0,1725.0,22209.0,0.6300910711288452
171070,75.0,452.0,1725.0,22216.0,0.6094847321510315
171071,75.0,452.0,1725.0,22189.0,0.5925277471542358
171135,75.0,453.0,1726.0,22160.0,0.6953283548355103
171136,75.0,453.0,1726.0,22216.0,0.6834920644760132
171137,75.0,453.0,1726.0,22204.0,0.6715620756149292
171138,75.0,453.0,1726.0,22209.0,0.650496780872345
171139,75.0,453.0,1726.0,22167.0,0.6422402262687683
171203,75.0,454.0,1731.0,22195.0,0.5772064924240112
171204,75.0,454.0,1731.0,22210.0,0.5244792103767395
171205,75.0,454.0,1731.0,22199.0,0.5047153234481812
171206,75.0,454.0,1731.0,22194.0,0.45579397678375244
171207,75.0,454.0,1731.0,22167.0,0.45544061064720154
171271,76.0,455.0,1739.0,22225.0,0.6765116453170776
171272,76.0,455.0,1739.0,22228.0,0.6215581893920898
171273,76.0,455.0,1739.0,22226.0,0.6110054850578308
171274,76.0,455.0,1739.0,22232.0,0.5997932553291321
171275,76.0,455.0,1739.0,22221.0,0.5925725102424622
171284,76.0,456.0,1742.0,22226.0,0.8516729474067688
171285,76.0,456.0,1742.0,22231.0,0.8099070191383362
171286,76.0,456.0,1742.0,22223.0,0.7791758179664612
171287,76.0,456.0,1742.0,22222.0,0.7707916498184204
171288,76.0,456.0,1742.0,22229.0,0.7501375079154968
171297,76.0,457.0,1744.0,22226.0,0.6538719534873962
171298,76.0,457.0,1744.0,22229.0,0.6410914063453674
171299,76.0,457.0,1744.0,22222.0,0.6064459085464478
171300,76.0,457.0,1744.0,22228.0,0.5953468680381775
171301,76.0,457.0,1744.0,22232.0,0.5909295082092285
171310,76.0,458.0,1748.0,22224.0,0.6280121803283691
171311,76.0,458.0,1748.0,22228.0,0.6153419613838196
171312,76.0,458.0,1748.0,22225.0,0.5903590321540833
171313,76.0,458.0,1748.0,22226.0,0.5863093733787537
171314,76.0,458.0,1748.0,22232.0,0.5668373107910156
171323,76.0,459.0,1752.0,22233.0,0.780234694480896
171324,76.0,459.0,1752.0,22229.0,0.7802115678787231
171325,76.0,459.0,1752.0,22226.0,0.7405236959457397
171326,76.0,459.0,1752.0,22228.0,0.7296721339225769
171327,76.0,459.0,1752.0,22222.0,0.72744220495224
171336,76.0,460.0,1753.0,22225.0,0.7979881763458252
171337,76.0,460.0,1753.0,22226.0,0.7253125905990601
171338,76.0,460.0,1753.0,22229.0,0.7035971879959106
171339,76.0,460.0,1753.0,22224.0,0.6970030665397644
171340,76.0,460.0,1753.0,22221.0,0.6950398087501526
171349,77.0,461.0,1759.0,22494.0,0.634777307510376
171350,77.0,461.0,1759.0,22341.0,0.6234144568443298
171351,77.0,461.0,1759.0,22242.0,0.6233993768692017
171352,77.0,461.0,1759.0,22477.0,0.6228984594345093
171353,77.0,461.0,1759.0,22318.0,0.622890055179596
171641,77.0,462.0,1765.0,22343.0,0.7554047703742981
171642,77.0,462.0,1765.0,22269.0,0.7468520998954773
171643,77.0,462.0,1765.0,22486.0,0.7208033204078674
171644,77.0,462.0,1765.0,22361.0,0.7162498235702515
171645,77.0,462.0,1765.0,22292.0,0.7104361653327942
171933,77.0,463.0,1770.0,22393.0,0.8481974005699158
171934,77.0,463.0,1770.0,22421.0,0.8372151851654053
171935,77.0,463.0,1770.0,22342.0,0.8357008099555969
171936,77.0,463.0,1770.0,22517.0,0.8344828486442566
171937,77.0,463.0,1770.0,22480.0,0.8325015902519226
172225,77.0,464.0,1773.0,22484.0,0.5831340551376343
172226,77.0,464.0,1773.0,22292.0,0.5742003321647644
172227,77.0,464.0,1773.0,22492.0,0.5733398199081421
172228,77.0,464.0,1773.0,22252.0,0.572988748550415
172229,77.0,464.0,1773.0,22258.0,0.5694964528083801
172517,78.0,465.0,1776.0,22526.0,0.3717156648635864
172518,78.0,466.0,1778.0,22526.0,0.6118449568748474
172519,78.0,467.0,1782.0,22526.0,0.4316536784172058
172520,78.0,468.0,1785.0,22526.0,0.28483104705810547
172521,79.0,469.0,1788.0,22527.0,0.6748090982437134
172522,79.0,470.0,1790.0,22527.0,0.3873324692249298
172523,79.0,471.0,1794.0,22527.0,0.3301413953304291
172524,79.0,472.0,1797.0,22527.0,0.20124231278896332
172525,80.0,473.0,1799.0,22532.0,0.7946211099624634
172526,80.0,473.0,1799.0,22528.0,0.7877157926559448
172527,80.0,473.0,1799.0,22530.0,0.783358633518219
172528,80.0,473.0,1799.0,22548.0,0.7429327964782715
172529,80.0,473.0,1799.0,22547.0,0.7307283282279968
172549,80.0,474.0,1802.0,22530.0,0.7714211344718933
172550,80.0,474.0,1802.0,22548.0,0.7337935566902161
172551,80.0,474.0,1802.0,22528.0,0.7280387878417969
172552,80.0,474.0,1802.0,22547.0,0.7202982902526855
172553,80.0,474.0,1802.0,22532.0,0.7120555639266968
172573,80.0,475.0,1804.0,22528.0,0.8172236680984497
172574,80.0,475.0,1804.0,22547.0,0.8132771253585815
172575,80.0,475.0,1804.0,22535.0,0.8123230934143066
172576,80.0,475.0,1804.0,22548.0,0.8028879165649414
172577,80.0,475.0,1804.0,22532.0,0.7610365152359009
172597,80.0,476.0,1809.0,22547.0,0.7987562417984009
172598,80.0,476.0,1809.0,22539.0,0.7746835947036743
172599,80.0,476.0,1809.0,22548.0,0.7675522565841675
172600,80.0,476.0,1809.0,22528.0,0.7500370740890503
172601,80.0,476.0,1809.0,22535.0,0.7481472492218018
172621,80.0,477.0,1811.0,22548.0,0.7675684690475464
172622,80.0,477.0,1811.0,22538.0,0.6948687434196472
172623,80.0,477.0,1811.0,22537.0,0.688949704170227
172624,80.0,477.0,1811.0,22531.0,0.6825357675552368
172625,80.0,477.0,1811.0,22547.0,0.6695886850357056
172645,80.0,478.0,1815.0,22548.0,0.6836739778518677
